name, start_time, end_time, happy, sad, angry, disgust, surprise, fear, neutral 
FcAgbLF6__s[0],16.973,28.678,1,0,1,0,0,0,0
FdTczBnXtYU[0],6.408,16.515,0,0,0,0,0,1,0
FdTczBnXtYU[1],18.121,28.777,1,0,0,0,0,0,0
FdTczBnXtYU[2],29.885,33.077,0,0,0,0,0,0,1
FdTczBnXtYU[3],33.267,38.325,0,0,0,0,0,0,1
FfavRdRKsAQ[0],0.000,8.434,1,0,0,0,0,0,0
FfavRdRKsAQ[1],7.973,14.032,1,0,0,0,0,0,0
FfavRdRKsAQ[2],70.950,79.234,1,0,0,0,0,0,0
FfavRdRKsAQ[3],79.062,89.321,1,0,0,0,0,1,0
FfavRdRKsAQ[4],88.929,104.127,1,0,0,0,0,0,0
FfavRdRKsAQ[5],13.590,20.697,1,0,0,0,0,1,0
FfavRdRKsAQ[6],20.545,29.457,1,0,0,0,0,0,0
FfavRdRKsAQ[7],41.737,49.361,1,0,0,0,0,0,0
FfavRdRKsAQ[8],49.299,61.624,1,0,0,0,0,0,0
FfavRdRKsAQ[9],63.517,71.242,1,0,0,0,0,0,0
FmE9BtTmxnE[0],0.000,11.927,1,0,1,0,0,0,0
FmIS69vB12I[0],-0.488,3.476,1,0,0,0,0,0,0
FmIS69vB12I[10],31.111,36.211,0,0,1,0,0,1,0
FmIS69vB12I[11],36.069,39.414,1,0,0,0,1,0,0
FmIS69vB12I[1],3.523,6.419,1,0,0,0,0,0,0
FmIS69vB12I[2],40.100,42.796,1,0,0,0,0,0,0
FmIS69vB12I[3],42.525,48.683,1,0,0,0,0,0,0
FmIS69vB12I[4],6.058,10.989,0,0,0,0,0,0,1
FmIS69vB12I[5],11.755,16.047,1,0,0,0,0,0,0
FmIS69vB12I[6],15.496,18.053,0,1,0,0,0,0,0
FmIS69vB12I[7],18.150,22.602,0,0,0,0,0,0,1
FmIS69vB12I[8],22.410,28.878,1,0,1,1,1,1,0
FmIS69vB12I[9],29.005,31.582,1,0,1,1,0,0,0
Fmwc7wkIc4Q[0],0.000,6.170,1,0,0,0,0,0,0
Fmwc7wkIc4Q[10],26.501,38.955,1,1,1,1,0,0,0
Fmwc7wkIc4Q[11],38.085,42.347,1,1,0,0,0,0,0
Fmwc7wkIc4Q[12],41.347,46.109,0,0,1,1,1,0,0
Fmwc7wkIc4Q[13],45.239,58.281,0,1,0,0,0,0,0
Fmwc7wkIc4Q[14],57.521,61.474,0,1,0,0,0,0,0
Fmwc7wkIc4Q[1],5.309,11.428,0,1,0,0,0,0,0
Fmwc7wkIc4Q[2],60.693,64.647,0,1,0,0,0,0,0
Fmwc7wkIc4Q[3],63.936,70.234,0,1,1,0,0,0,0
Fmwc7wkIc4Q[4],69.234,74.953,0,1,0,0,0,0,0
Fmwc7wkIc4Q[5],73.953,79.074,1,0,0,0,0,0,0
Fmwc7wkIc4Q[6],78.503,84.990,0,1,0,0,0,0,0
Fmwc7wkIc4Q[7],10.428,22.532,0,1,0,0,0,1,0
Fmwc7wkIc4Q[8],21.971,25.895,0,1,0,0,0,1,0
Fmwc7wkIc4Q[9],25.074,27.481,0,1,1,1,0,0,0
FphtHpVV-7w[0],0.000,7.068,0,1,0,0,0,1,0
FphtHpVV-7w[1],7.325,30.594,0,0,0,0,0,0,1
FphtHpVV-7w[2],66.869,81.858,1,0,1,0,0,0,0
FphtHpVV-7w[3],93.449,100.954,0,0,1,0,0,0,0
FqEekswKPWE[0],0.000,16.686,1,1,0,0,1,0,0
FqEekswKPWE[1],16.085,34.056,1,0,0,0,0,1,0
FqEekswKPWE[2],78.293,89.211,1,0,0,0,0,0,0
FqEekswKPWE[3],54.937,59.917,1,0,0,0,1,0,0
FqEekswKPWE[4],59.147,66.243,1,1,0,0,0,1,0
FsmNLTdE2p0[0],0.000,3.875,0,1,0,0,0,0,0
FsmNLTdE2p0[1],32.298,41.958,1,0,0,0,0,0,0
FvoZgWvc3gc[0],2.985,8.145,1,0,0,0,0,0,0
FvoZgWvc3gc[1],59.626,65.475,1,0,0,0,0,1,0
FvoZgWvc3gc[2],64.475,72.040,1,0,0,0,0,0,0
FvoZgWvc3gc[3],84.589,90.298,1,0,0,0,0,0,0
FvoZgWvc3gc[4],40.390,46.548,1,0,0,0,0,1,0
FxxJB8hBpyQ[0],7.165,13.134,1,0,0,0,1,0,0
FxxJB8hBpyQ[1],76.687,85.479,1,0,0,0,0,0,0
FxxJB8hBpyQ[2],21.024,29.058,1,0,1,1,0,0,0
Fy0Uid9afM8[0],0.000,4.713,0,0,1,1,0,0,0
Fy0Uid9afM8[1],4.302,8.993,0,1,0,0,0,1,0
Fy0Uid9afM8[2],8.392,11.966,0,1,1,1,0,1,0
Fy0Uid9afM8[3],11.376,20.198,0,0,0,0,0,0,1
Fy0Uid9afM8[4],19.198,23.430,0,1,0,0,0,0,0
Fy0Uid9afM8[5],22.430,37.319,0,1,1,0,0,0,0
Fy0Uid9afM8[6],39.621,50.748,1,0,0,0,0,0,0
FylhSeozvG8[0],0.000,4.503,0,0,0,0,0,0,1
FylhSeozvG8[10],24.735,28.130,1,1,0,1,1,0,0
FylhSeozvG8[11],28.187,30.933,0,0,0,0,0,0,1
FylhSeozvG8[12],29.933,36.251,0,0,1,1,0,1,0
FylhSeozvG8[1],4.830,7.517,1,0,0,0,0,0,0
FylhSeozvG8[2],37.287,43.455,0,0,0,0,0,0,1
FylhSeozvG8[3],47.753,50.728,0,0,0,0,0,0,1
FylhSeozvG8[4],49.728,54.330,1,0,0,0,0,0,0
FylhSeozvG8[5],53.929,56.715,1,0,0,0,0,0,0
FylhSeozvG8[6],6.517,10.310,0,0,1,1,1,1,0
FylhSeozvG8[7],10.098,15.409,1,0,0,0,0,0,0
FylhSeozvG8[8],14.409,18.541,1,0,0,0,0,0,0
FylhSeozvG8[9],19.168,25.276,1,0,0,0,0,0,0
FzxmeVRTjwU[0],0.000,3.556,1,0,0,0,0,0,0
FzxmeVRTjwU[1],3.224,8.794,1,0,0,0,0,0,0
FzxmeVRTjwU[2],8.352,13.623,0,1,1,1,0,0,0
FzxmeVRTjwU[3],12.962,19.180,1,1,0,0,0,0,0
FzxmeVRTjwU[4],18.609,24.468,1,0,0,0,0,0,0
FzxmeVRTjwU[5],24.336,37.329,0,1,0,0,0,0,0
FzxmeVRTjwU[6],36.818,41.699,0,1,0,0,0,0,0
FzxmeVRTjwU[7],40.948,49.561,0,1,1,0,0,0,0
FzxmeVRTjwU[8],49.319,57.453,0,1,0,0,0,0,0
G1Z_JUTgZqo[0],0.000,9.891,1,0,0,0,0,0,0
G1Z_JUTgZqo[1],15.726,23.261,1,0,0,0,0,0,0
G1Z_JUTgZqo[2],23.019,30.654,1,0,0,0,0,0,0
G38DwNDQ8Cc[0],0.000,3.166,0,0,0,0,0,0,1
G38DwNDQ8Cc[10],177.538,185.223,0,0,1,0,0,0,0
G38DwNDQ8Cc[11],189.251,200.308,1,1,1,0,0,0,0
G38DwNDQ8Cc[12],202.641,208.769,0,0,1,0,0,0,0
G38DwNDQ8Cc[13],21.602,26.254,0,0,0,1,0,1,0
G38DwNDQ8Cc[14],210.513,216.222,1,0,0,0,0,0,0
G38DwNDQ8Cc[15],25.653,33.268,0,0,1,0,1,0,0
G38DwNDQ8Cc[16],32.877,39.444,0,0,1,0,0,0,0
G38DwNDQ8Cc[17],39.402,50.030,0,0,0,0,0,0,1
G38DwNDQ8Cc[18],49.589,61.873,0,0,0,0,0,0,1
G38DwNDQ8Cc[19],66.380,70.583,0,1,1,1,0,0,0
G38DwNDQ8Cc[1],2.166,13.034,0,1,1,1,0,0,0
G38DwNDQ8Cc[2],87.423,95.397,0,1,1,1,0,1,0
G38DwNDQ8Cc[3],97.759,106.402,0,0,1,0,0,0,0
G38DwNDQ8Cc[4],127.851,135.885,0,0,1,0,0,0,0
G38DwNDQ8Cc[5],144.982,150.412,1,0,1,0,0,0,0
G38DwNDQ8Cc[6],12.034,21.794,0,0,1,0,0,0,0
G38DwNDQ8Cc[7],150.130,157.516,0,1,1,1,0,1,0
G38DwNDQ8Cc[8],157.344,166.874,0,1,0,1,0,0,0
G38DwNDQ8Cc[9],167.930,177.989,0,0,1,0,0,0,0
G3RPgs_7l3U[0],11.006,18.302,0,0,0,0,0,1,0
G3RPgs_7l3U[1],17.412,25.805,1,0,0,0,0,0,0
G3RPgs_7l3U[2],25.314,50.619,1,0,0,0,0,0,0
G4HMKRdIva0[0],0.000,11.128,1,0,1,0,0,0,0
G4HMKRdIva0[10],196.704,212.960,0,1,1,0,0,0,0
G4HMKRdIva0[11],216.749,225.461,1,0,1,0,0,0,0
G4HMKRdIva0[12],28.836,41.878,0,0,1,0,0,0,0
G4HMKRdIva0[13],42.335,59.369,0,1,1,1,0,1,0
G4HMKRdIva0[14],60.683,84.571,0,1,1,1,0,0,0
G4HMKRdIva0[15],99.944,110.024,1,0,0,0,0,0,0
G4HMKRdIva0[16],110.889,116.339,0,0,1,0,0,0,0
G4HMKRdIva0[1],11.565,19.489,0,0,1,0,0,0,0
G4HMKRdIva0[2],116.876,131.515,0,0,1,0,0,0,0
G4HMKRdIva0[3],131.213,138.509,0,1,1,0,0,1,0
G4HMKRdIva0[4],138.467,151.400,1,0,1,1,0,0,0
G4HMKRdIva0[5],153.073,162.155,1,1,0,0,0,1,0
G4HMKRdIva0[6],162.402,174.118,1,0,1,0,0,0,0
G4HMKRdIva0[7],173.976,181.262,0,1,1,1,0,0,0
G4HMKRdIva0[8],180.262,188.904,1,0,1,0,0,0,0
G4HMKRdIva0[9],188.473,197.704,1,0,1,0,0,0,0
G8aL3bM39co[0],42.585,52.305,1,0,0,0,0,0,0
G8aL3bM39co[1],131.063,138.519,1,0,0,0,0,0,0
G8aL3bM39co[2],140.702,146.102,1,0,0,0,0,0,0
G8aL3bM39co[3],145.790,155.740,1,0,0,0,0,1,0
G8aL3bM39co[4],8.891,16.586,1,0,0,0,0,0,0
G8aL3bM39co[5],21.762,33.867,0,0,1,1,1,0,0
G8p4QMjLUXI[0],10.049,16.227,0,0,0,0,1,0,0
G8p4QMjLUXI[1],15.416,22.981,0,1,1,0,1,1,0
G8p4QMjLUXI[2],21.981,24.797,1,0,0,0,0,0,0
G8p4QMjLUXI[3],23.847,28.040,1,0,0,0,0,0,0
G8p4QMjLUXI[4],27.599,33.867,0,1,0,0,1,0,0
G8p4QMjLUXI[5],32.867,39.215,1,0,0,0,0,0,0
G8p4QMjLUXI[6],38.215,42.537,1,0,0,0,0,0,0
G8p4QMjLUXI[7],41.976,49.531,1,0,0,0,0,0,0
G8p4QMjLUXI[8],48.531,56.854,1,0,0,0,0,0,0
GAVpYuhMZAw[0],9.230,16.486,1,0,0,0,0,0,0
GAVpYuhMZAw[1],88.091,106.951,1,0,0,0,0,1,0
GAVpYuhMZAw[2],119.450,124.191,1,0,0,0,0,0,0
GAVpYuhMZAw[3],123.451,137.501,1,0,0,0,0,0,0
GAVpYuhMZAw[4],15.845,29.846,0,0,0,0,0,0,1
GAVpYuhMZAw[5],33.056,38.975,1,0,0,0,0,0,0
GAVpYuhMZAw[6],38.185,48.723,1,0,0,0,0,0,0
GAVpYuhMZAw[7],48.002,57.583,0,1,0,1,0,0,0
GAVpYuhMZAw[8],56.782,70.753,1,0,0,0,1,0,0
GAY5ICoVnA8[0],71.479,82.366,0,0,0,0,0,0,1
GAY5ICoVnA8[1],82.065,95.916,1,1,0,0,0,0,0
GAY5ICoVnA8[2],95.434,100.485,0,0,0,0,0,0,1
GAY5ICoVnA8[3],99.954,105.883,0,0,0,0,0,0,1
GAY5ICoVnA8[4],105.312,111.680,1,0,1,0,0,0,0
GAY5ICoVnA8[5],8.781,12.874,1,0,0,0,0,0,0
GAY5ICoVnA8[6],12.393,23.131,1,1,0,0,0,0,0
GAY5ICoVnA8[7],25.204,35.533,0,0,0,0,0,0,1
GAY5ICoVnA8[8],35.351,44.532,1,0,0,0,0,0,0
GAY5ICoVnA8[9],44.131,49.541,0,0,0,0,0,0,1
GCOFujDHDx0[0],0.000,11.956,1,0,0,0,0,0,0
GCOFujDHDx0[1],96.741,102.640,1,0,0,0,0,0,0
GCOFujDHDx0[2],132.430,137.611,1,1,0,0,0,1,0
GCOFujDHDx0[3],19.068,27.122,1,1,0,0,0,0,0
GCOFujDHDx0[4],35.271,44.213,1,0,0,0,0,0,0
GCOFujDHDx0[5],43.233,59.239,1,1,0,0,0,1,0
GCOFujDHDx0[6],89.249,97.741,1,1,1,0,0,1,0
GICVzJMDfv0[0],0.000,12.385,1,0,0,0,0,0,0
GICVzJMDfv0[1],11.854,19.240,1,0,0,0,0,0,0
GJyzeK-Cn-0[0],15.406,30.125,1,0,1,0,0,0,0
GK-Pprzh0t0[0],10.368,20.068,0,1,0,0,0,0,0
GK-Pprzh0t0[1],31.350,38.636,1,0,0,0,0,1,0
GK-Pprzh0t0[2],37.706,46.498,1,0,0,0,1,0,0
GK-Pprzh0t0[3],45.658,53.123,1,1,0,0,0,0,0
GKsjv42t284[0],0.000,11.308,1,1,1,1,1,1,0
GKsjv42t284[1],11.176,20.856,1,0,0,0,0,0,0
GKsjv42t284[2],19.856,22.902,0,0,0,1,0,0,0
GKsjv42t284[3],22.590,30.434,0,0,1,1,0,0,0
GKsjv42t284[4],29.764,31.791,1,1,0,0,0,0,0
GMHW6XEO1ms[0],2.795,10.600,1,0,1,0,0,0,0
GMHW6XEO1ms[1],9.799,22.542,1,0,1,0,0,0,0
GMHW6XEO1ms[2],38.025,45.361,1,0,1,0,0,0,0
GMHW6XEO1ms[3],45.448,48.354,0,0,1,0,0,0,0
GMHW6XEO1ms[4],47.783,56.076,0,0,1,0,0,0,0
GMa0cIAltnw[0],0.000,9.482,0,0,1,0,0,0,0
GMa0cIAltnw[1],32.637,41.200,0,0,1,0,0,1,0
GMa0cIAltnw[2],58.758,69.765,0,0,1,0,0,1,0
GMa0cIAltnw[3],69.334,79.693,0,1,1,1,0,1,0
GMjQUrlMa50[0],29.544,41.469,1,0,1,0,1,0,0
GMjQUrlMa50[1],41.148,53.732,1,0,0,0,0,0,0
GMjQUrlMa50[2],53.061,58.900,0,0,0,0,0,0,1
GMjQUrlMa50[3],57.900,66.113,0,0,0,0,0,0,1
GMnoxaqqReQ[0],6.946,14.640,0,1,0,0,0,0,0
GMnoxaqqReQ[1],145.900,151.928,0,1,0,0,1,1,0
GNP0PFas12Y[0],86.555,98.989,1,0,0,0,0,1,0
GNP0PFas12Y[1],104.663,111.610,0,0,1,0,0,0,0
GNP0PFas12Y[2],124.000,128.442,0,0,1,0,0,0,0
GNP0PFas12Y[3],143.286,147.189,0,0,0,0,0,1,0
GNP0PFas12Y[4],32.388,37.738,0,1,0,0,0,0,0
GNP0PFas12Y[5],38.753,44.313,0,0,1,0,0,0,0
GNP0PFas12Y[6],43.582,49.262,0,0,0,0,0,0,1
GO0V4ZGSF28[0],44.999,54.959,1,0,1,0,0,0,0
GOj7TBcEA8E[0],40.859,45.989,0,0,0,0,0,0,1
GOj7TBcEA8E[10],134.316,138.798,0,1,0,0,0,1,0
GOj7TBcEA8E[11],139.464,147.977,0,1,0,0,0,1,0
GOj7TBcEA8E[12],5.529,8.983,1,0,0,0,0,0,0
GOj7TBcEA8E[13],7.983,13.074,1,1,0,0,0,1,0
GOj7TBcEA8E[14],12.074,16.007,1,1,0,0,0,1,0
GOj7TBcEA8E[15],20.605,27.850,1,0,0,0,0,0,0
GOj7TBcEA8E[16],26.850,34.894,1,0,0,0,0,1,0
GOj7TBcEA8E[1],48.800,55.557,0,1,0,0,0,1,0
GOj7TBcEA8E[2],54.607,62.292,0,1,0,0,0,0,0
GOj7TBcEA8E[3],61.971,70.863,1,0,0,0,0,0,0
GOj7TBcEA8E[4],69.863,76.530,0,1,0,0,0,0,0
GOj7TBcEA8E[5],3.264,6.529,1,0,0,0,0,0,0
GOj7TBcEA8E[6],102.189,107.569,0,1,0,0,0,1,0
GOj7TBcEA8E[7],106.779,115.092,0,1,0,0,0,1,0
GOj7TBcEA8E[8],114.092,121.348,1,0,0,0,0,1,0
GOj7TBcEA8E[9],128.330,135.316,0,0,0,0,0,0,1
GRFXnnrQaB4[0],-0.258,4.144,0,1,1,0,0,0,0
GRFXnnrQaB4[1],3.483,10.989,0,0,0,0,0,0,1
GRFXnnrQaB4[2],12.772,21.016,0,0,0,0,0,0,1
GRFXnnrQaB4[3],22.790,32.450,0,0,0,0,0,0,1
GRFXnnrQaB4[4],32.019,36.980,0,0,0,0,0,0,1
GRFXnnrQaB4[5],39.851,44.034,0,0,1,0,0,1,0
GSnt_fW8qjI[0],0.000,14.990,1,0,0,0,0,0,0
GSnt_fW8qjI[1],15.027,28.040,1,0,0,0,0,0,0
GSnt_fW8qjI[2],27.639,33.917,1,0,0,0,0,0,0
GSnt_fW8qjI[3],33.186,56.755,1,1,1,1,1,1,0
GSnt_fW8qjI[4],57.161,98.310,1,0,0,0,0,0,0
GSnt_fW8qjI[5],99.306,109.195,1,0,0,0,0,0,0
GSnt_fW8qjI[6],108.495,121.667,1,0,0,0,0,0,0
GTGtVdAuyRc[0],0.000,5.282,1,0,0,0,0,0,0
GTGtVdAuyRc[1],4.551,14.112,1,0,0,0,0,0,0
GTGtVdAuyRc[2],54.867,58.580,1,0,0,0,0,0,0
GTGtVdAuyRc[3],21.433,24.797,1,0,0,0,0,0,0
GTGtVdAuyRc[4],44.321,46.049,1,0,0,0,0,0,0
GTGtVdAuyRc[5],45.049,46.957,1,0,0,0,1,0,0
GTGtVdAuyRc[6],46.476,48.723,1,0,0,0,0,0,0
GTGtVdAuyRc[7],47.962,52.734,1,0,0,0,0,0,0
GTGtVdAuyRc[8],52.133,55.867,1,0,0,0,0,0,0
GUffC7vu9zA[0],5.080,9.492,1,0,0,0,0,0,0
GUffC7vu9zA[1],39.641,44.872,0,0,0,0,0,0,1
GUffC7vu9zA[2],80.518,85.769,0,0,0,0,0,1,0
GUffC7vu9zA[3],105.711,111.011,1,0,0,0,0,0,0
GUffC7vu9zA[4],119.699,123.732,1,0,0,0,0,0,0
GUffC7vu9zA[5],125.566,129.779,1,0,0,0,0,0,0
GUffC7vu9zA[6],129.307,133.540,1,0,0,0,0,0,0
GXIfrEUJ5d4[0],-0.388,12.505,0,0,0,0,0,0,1
GXIfrEUJ5d4[1],14.758,22.193,0,0,0,0,0,0,1
G_M3lYn6hAA[0],0.000,5.930,1,0,0,0,0,0,0
G_M3lYn6hAA[1],30.781,44.433,1,0,0,0,0,0,0
G_M3lYn6hAA[2],43.463,48.364,1,0,0,0,0,0,0
Gbg8qiKQkhM[0],0.000,8.005,1,0,1,0,0,1,0
Gc_zIjqqUys[0],0.000,13.283,0,1,0,0,0,0,0
Gc_zIjqqUys[1],13.052,20.677,1,1,0,0,0,0,0
Gc_zIjqqUys[2],69.763,79.613,0,1,0,1,1,0,0
GcfETVXgtg0[0],47.244,54.151,1,0,0,0,0,0,0
GcfETVXgtg0[1],53.151,71.152,1,0,0,0,0,0,0
GcfETVXgtg0[2],79.361,91.057,0,1,0,0,0,0,0
GcfETVXgtg0[3],99.286,119.392,1,0,0,0,0,0,0
GdFP_p4eQX0[0],72.098,76.869,0,1,0,0,0,0,0
GdFP_p4eQX0[1],12.224,17.274,0,1,0,0,0,0,0
GdFP_p4eQX0[2],21.642,26.234,0,0,1,0,0,0,0
GdFP_p4eQX0[3],32.837,37.688,1,0,0,0,0,0,0
GdFP_p4eQX0[4],37.396,44.383,1,0,0,0,0,0,0
GeSTiDe1hG0[0],16.264,26.563,1,0,0,0,0,0,0
Gg9ZcRlwnbc[0],62.998,75.652,0,1,0,0,0,0,0
Gg9ZcRlwnbc[10],30.322,39.763,0,0,0,1,0,0,0
Gg9ZcRlwnbc[11],45.338,54.759,0,0,1,0,0,0,0
Gg9ZcRlwnbc[1],75.330,84.262,1,0,0,0,0,0,0
Gg9ZcRlwnbc[2],97.450,105.324,1,0,0,0,0,0,0
Gg9ZcRlwnbc[3],105.083,111.490,1,1,0,0,0,0,0
Gg9ZcRlwnbc[4],111.109,116.140,0,0,0,0,0,0,1
Gg9ZcRlwnbc[5],116.187,128.861,0,0,0,0,0,0,1
Gg9ZcRlwnbc[6],136.900,142.909,1,1,0,0,0,0,0
Gg9ZcRlwnbc[7],5.928,11.627,1,1,1,0,0,1,0
Gg9ZcRlwnbc[8],142.767,152.048,1,0,0,0,0,0,0
Gg9ZcRlwnbc[9],23.009,30.494,0,1,0,0,0,0,0
GjCUDqWSI6c[0],0.000,11.986,1,0,0,0,0,0,0
GjCUDqWSI6c[1],33.834,43.235,0,0,1,0,0,1,0
GkoBk5K-FH0[0],57.780,69.466,1,0,0,0,0,0,0
GkoBk5K-FH0[10],220.081,224.902,1,0,0,1,1,0,0
GkoBk5K-FH0[11],223.902,229.033,1,0,1,0,0,0,0
GkoBk5K-FH0[12],18.350,27.282,1,0,0,0,1,0,0
GkoBk5K-FH0[13],29.474,46.069,1,0,0,0,0,0,0
GkoBk5K-FH0[14],45.069,51.856,0,0,1,1,1,0,0
GkoBk5K-FH0[1],72.187,86.397,1,0,0,0,1,0,0
GkoBk5K-FH0[2],85.816,98.121,1,1,1,1,1,0,0
GkoBk5K-FH0[3],7.814,15.468,1,1,0,0,0,0,0
GkoBk5K-FH0[4],124.878,147.429,1,0,0,0,1,0,0
GkoBk5K-FH0[5],146.898,152.487,1,0,1,1,0,0,0
GkoBk5K-FH0[6],154.820,166.645,0,0,1,1,0,0,0
GkoBk5K-FH0[7],14.987,18.831,1,0,1,0,0,0,0
GkoBk5K-FH0[8],199.807,207.322,1,0,0,0,0,0,0
GkoBk5K-FH0[9],206.322,212.561,1,0,0,0,0,0,0
GlShH_ua_GU[0],27.718,32.190,1,0,1,0,0,0,0
Gljee9uq_Rc[0],88.101,100.974,0,1,1,0,0,0,0
Gljee9uq_Rc[10],182.457,211.004,1,0,1,0,0,0,0
Gljee9uq_Rc[11],46.196,55.468,1,0,0,0,0,0,0
Gljee9uq_Rc[12],60.115,69.396,0,0,1,0,0,0,0
Gljee9uq_Rc[13],68.655,79.214,0,1,1,1,0,0,0
Gljee9uq_Rc[1],100.363,106.961,0,1,0,0,1,0,0
Gljee9uq_Rc[2],107.238,118.345,0,1,1,0,0,0,0
Gljee9uq_Rc[3],117.824,125.449,0,0,0,1,0,0,0
Gljee9uq_Rc[4],125.566,133.540,0,1,0,0,0,0,0
Gljee9uq_Rc[5],133.897,140.355,0,1,0,0,0,1,0
Gljee9uq_Rc[6],4.900,12.525,1,0,0,0,0,0,0
Gljee9uq_Rc[7],157.244,167.523,0,0,1,0,0,0,0
Gljee9uq_Rc[8],166.523,174.816,0,0,1,1,0,0,0
Gljee9uq_Rc[9],173.946,179.845,1,0,0,0,0,0,0
Gmhi58erY6k[0],-0.478,5.262,0,0,0,0,0,0,1
Gmhi58erY6k[1],4.731,10.420,0,0,0,0,0,0,1
Gmhi58erY6k[2],9.919,16.526,0,0,1,1,0,0,0
Gmhi58erY6k[3],15.526,22.732,0,0,1,1,0,0,0
Gmhi58erY6k[4],22.440,28.589,0,0,1,0,0,0,0
Gmhi58erY6k[5],28.217,35.403,0,0,0,0,0,0,1
Gmhi58erY6k[6],35.281,44.333,0,0,1,0,0,0,0
GmpDbIstUdc[0],87.073,96.155,0,0,1,0,0,0,0
GmpDbIstUdc[1],101.271,109.255,0,0,0,0,0,0,1
GmpDbIstUdc[2],42.176,64.727,1,1,1,0,0,0,0
GpRDC-S88dM[0],0.000,12.196,1,0,0,0,1,0,0
GpRDC-S88dM[10],131.183,134.727,1,0,0,0,0,0,0
GpRDC-S88dM[11],134.675,138.269,1,0,0,0,0,0,0
GpRDC-S88dM[12],16.544,21.854,1,0,0,0,0,0,0
GpRDC-S88dM[13],137.659,153.894,1,0,0,0,0,0,0
GpRDC-S88dM[14],153.832,163.811,1,0,0,0,0,0,0
GpRDC-S88dM[15],163.320,171.743,1,0,0,0,0,0,0
GpRDC-S88dM[16],171.202,179.356,1,0,0,0,0,0,0
GpRDC-S88dM[17],178.805,198.822,1,0,0,0,0,0,0
GpRDC-S88dM[18],198.540,206.145,1,0,0,0,1,0,0
GpRDC-S88dM[19],205.444,215.314,1,0,0,0,0,0,0
GpRDC-S88dM[1],11.715,17.544,1,0,0,0,0,0,0
GpRDC-S88dM[20],214.314,217.948,1,0,0,0,0,0,0
GpRDC-S88dM[21],21.034,23.101,1,0,0,0,0,0,0
GpRDC-S88dM[22],22.610,28.768,1,0,0,1,0,0,0
GpRDC-S88dM[23],28.337,36.920,1,1,0,0,0,0,0
GpRDC-S88dM[24],36.439,45.041,1,0,1,0,0,0,0
GpRDC-S88dM[25],44.680,60.257,1,1,0,1,0,0,0
GpRDC-S88dM[26],59.317,67.131,1,0,0,0,0,0,0
GpRDC-S88dM[27],66.630,74.405,1,0,0,0,1,0,0
GpRDC-S88dM[2],74.223,81.409,1,0,0,0,0,0,0
GpRDC-S88dM[3],80.538,88.493,1,0,0,0,0,0,0
GpRDC-S88dM[4],88.061,101.782,1,1,0,0,0,0,0
GpRDC-S88dM[5],101.381,116.359,1,0,0,0,0,0,0
GpRDC-S88dM[6],116.197,121.976,0,0,0,0,0,1,0
GpRDC-S88dM[7],121.505,125.588,1,0,0,0,0,0,0
GpRDC-S88dM[8],124.588,128.761,1,0,0,0,0,0,0
GpRDC-S88dM[9],127.761,131.864,1,1,0,0,0,0,0
GtRxTvuF6J0[0],0.000,6.589,1,1,0,0,0,0,0
GtRxTvuF6J0[1],14.229,21.914,1,0,0,0,0,0,0
GtRxTvuF6J0[2],21.303,28.858,1,1,0,0,0,0,0
GtRxTvuF6J0[3],27.858,32.440,1,1,0,0,0,0,0
GtRxTvuF6J0[4],32.029,35.912,1,1,0,0,0,0,0
GtRxTvuF6J0[5],43.732,55.268,1,0,0,0,0,0,0
Gv0kKbfwPpI[0],22.810,31.402,0,0,0,0,0,0,1
Gv0kKbfwPpI[1],31.081,35.633,1,1,0,0,0,0,0
Gv0kKbfwPpI[2],35.231,45.810,1,0,0,0,0,0,0
Gvg_80PlAAs[0],51.534,61.404,1,0,0,0,0,0,0
GxWLhv-Vt78[0],8.053,22.672,1,0,0,1,0,0,0
GxWLhv-Vt78[1],72.397,88.034,1,1,0,0,0,1,0
GxcOSmJAyYQ[0],0.000,5.062,1,0,1,0,0,0,0
GxcOSmJAyYQ[1],4.062,11.498,0,0,0,0,0,0,1
GxcOSmJAyYQ[2],28.626,40.142,0,0,1,1,0,0,0
Gz2qsCqWNUY[0],16.663,30.245,1,0,0,0,0,1,0
H-74k5vclCU[0],9.530,13.992,1,0,0,0,0,0,0
H-74k5vclCU[1],13.251,18.980,1,0,0,0,1,0,0
H-74k5vclCU[2],43.063,48.683,1,0,0,0,0,0,0
H-AJ-grXvgQ[0],0.000,6.938,0,0,1,1,0,0,0
H-AJ-grXvgQ[1],66.919,78.824,1,0,0,0,0,0,0
H-AJ-grXvgQ[2],90.566,98.200,1,1,0,0,0,1,0
H-AJ-grXvgQ[3],28.257,32.789,0,0,0,0,1,0,0
H1DpVwktfDQ[0],-0.488,5.062,1,0,0,0,0,0,0
H1DpVwktfDQ[1],6.098,11.537,1,0,0,0,0,0,0
H1DpVwktfDQ[2],10.537,19.669,1,0,0,0,0,0,0
H1DpVwktfDQ[3],20.914,33.248,1,0,0,0,0,0,0
H26MMmrHTlQ[0],-0.458,2.079,0,0,0,0,0,0,1
H26MMmrHTlQ[1],1.079,5.990,0,0,0,0,0,0,1
H26MMmrHTlQ[2],36.768,41.859,1,1,0,0,0,0,0
H26MMmrHTlQ[3],40.859,44.193,0,0,0,0,0,0,1
H26MMmrHTlQ[4],6.606,15.648,1,0,0,0,0,0,0
H26MMmrHTlQ[5],14.848,19.629,1,0,0,1,0,0,0
